iso3,year,value
TZA,2012,15.3
TZA,2011,14.2
TZA,2010,14.8
TZA,2009,11.2
TZA,2008,11.5
TZA,2007,15.9
TZA,2006,14.9
TZA,2005,13.8
TZA,2004,11.4
TZA,2003,11.1
TZA,2002,10.7
TZA,2001,9.7
TZA,2000,8.7
TZA,1999,8.0
TZA,1998,7.15528964996338
TZA,1997,6.1970682144165
TZA,1996,9.4
TZA,1995,4.26906728744507
TZA,1994,3.30064725875854
TZA,1993,2.33018779754639
TZA,1992,6.8
UGA,2024,55.3
UGA,2023,51.5
UGA,2022,47.1
UGA,2021,45.2
UGA,2020,42.1
UGA,2019,41.3
UGA,2018,41.9
UGA,2017,32.4
UGA,2016,26.7
UGA,2015,18.5
UGA,2014,20.4
UGA,2013,13.9
UGA,2012,20.5
UGA,2011,14.6
UGA,2010,12.1
UGA,2009,10.0
UGA,2008,15.9
UGA,2007,14.8
UGA,2006,9.0
UGA,2005,8.9
UGA,2004,11.6
UGA,2003,10.5
UGA,2002,7.8
UGA,2001,8.6
UGA,2000,7.4
UGA,1999,6.19963407516479
UGA,1998,5.07471179962158
UGA,1997,3.94494771957397
UGA,1996,2.81110429763794
UGA,1995,6.8
UGA,1994,0.533898532390594
UGA,1991,5.6
ZAF,2024,90.2
ZAF,2023,87.7
ZAF,2022,86.5
ZAF,2021,89.3
ZAF,2020,90.0
ZAF,2019,85.0
ZAF,2018,84.7
ZAF,2017,84.4
ZAF,2016,83.9
ZAF,2015,85.3
ZAF,2014,85.9
ZAF,2013,85.2
ZAF,2012,85.2
ZAF,2011,83.6
ZAF,2010,82.8
ZAF,2009,82.6
ZAF,2008,81.9
ZAF,2007,82.0
ZAF,2006,80.7
ZAF,2005,80.8
ZAF,2004,80.6
ZAF,2003,78.8
ZAF,2002,76.7
ZAF,2001,70.2
ZAF,2000,72.4
ZAF,1999,71.331787109375
ZAF,1998,64.9
ZAF,1997,69.4833526611328
ZAF,1996,57.6
ZMB,2024,53.6
ZMB,2023,51.1
ZMB,2022,47.8
ZMB,2021,46.7
ZMB,2020,44.6
ZMB,2019,43.0
ZMB,2018,40.2
ZMB,2017,40.3
ZMB,2016,35.4
ZMB,2015,31.1
ZMB,2014,27.9
ZMB,2013,30.1
ZMB,2012,29.2
ZMB,2011,28.3
ZMB,2010,22.0
ZMB,2009,26.6
ZMB,2008,25.7
ZMB,2007,18.5
ZMB,2006,24.1
ZMB,2005,23.3
ZMB,2004,20.3
ZMB,2003,18.5
ZMB,2002,17.4
ZMB,2001,20.2
ZMB,2000,16.7
ZMB,1999,18.5402450561523
ZMB,1998,19.0
ZMB,1997,17.1124591827393
ZMB,1996,17.3
ZMB,1995,15.6682720184326
ZMB,1994,14.9417591094971
ZMB,1993,14.213207244873
ZMB,1992,19.2
ZMB,1991,12.7527027130127
ZMB,1990,13.9
ZWE,2024,62.0
ZWE,2023,62.0
ZWE,2022,50.1
ZWE,2021,49.0
ZWE,2020,52.7
ZWE,2019,46.7
ZWE,2018,45.4
ZWE,2017,44.0
ZWE,2016,42.5
ZWE,2015,33.7
ZWE,2014,32.3
ZWE,2013,40.6
ZWE,2012,44.0
ZWE,2011,36.9
ZWE,2010,38.9
ZWE,2009,43.4
ZWE,2008,37.7
ZWE,2007,37.2
ZWE,2006,37.2
ZWE,2005,36.1
ZWE,2004,35.6
ZWE,2003,35.1
ZWE,2002,34.2
ZWE,2001,34.2
ZWE,2000,33.7
ZWE,1999,38.4
ZWE,1998,33.1038475036621
ZWE,1997,32.7226104736328
ZWE,1996,32.3372955322266
ZWE,1995,31.948579788208
ZWE,1994,28.1
ZWE,1993,31.163667678833
ZWE,1992,28.2
