year,iso3,INFRA,INFRA_PC,INFRA_k,HCR,HCR_PC,HCR_k
1991,SWZ,0.09489970872924498,0.09879264812992201,3,1.2888808322165823,1.2998021089309504,3
1991,SYC,3.0413204943678918,3.1443453417667695,3,,,1
1991,TCD,-0.5100659781887309,-0.5240014719751378,2,-0.9666410027628475,-0.9622476656149914,2
1991,TGO,-0.32505303158880333,-0.3287895817118863,3,0.04548365233972988,0.03259855617639838,4
1991,TZA,-0.30888557301342484,-0.3122105055108392,3,-0.5529294374260229,-0.5367295256907285,4
1991,UGA,-0.4746469859070285,-0.4794298598012597,4,-0.2672233721346157,-0.26948002344278527,4
1991,ZAF,1.2816748729114116,1.2977246224568668,3,2.2532550435032928,2.235862718659689,4
1991,ZMB,-0.19405413594723783,-0.19473357756552012,4,0.3821718205485954,0.37317909294305474,3
1991,ZWE,0.009372476468883265,0.011833474056794614,3,1.1873799088386119,1.1753630152507106,4
1992,AGO,-0.293164623824944,-0.29542388022707883,3,-0.8274054868502513,-0.8186906986414295,3
1992,BDI,-0.3714009682563552,-0.375124783142676,3,-0.8172342229029831,-0.8191962020297355,4
1992,BEN,-0.3380703307717419,-0.34106430366620843,3,-0.38850084528108453,-0.41009807501603585,3
1992,BFA,-0.3752065493458285,-0.3789237843828635,3,-0.8722665737414395,-0.8804919350290528,3
1992,BWA,0.18192430792662787,0.1889686943634368,4,1.2919700826660323,1.2915450329818499,4
1992,CAF,-0.36170775778077857,-0.36480216882977134,3,-0.6034128113739785,-0.6127539573698472,4
1992,CIV,-0.20448533743360175,-0.20519484593525977,3,-0.17952990025757096,-0.19974641402812093,3
1992,CMR,-0.04032657409247629,-0.035945678846962155,3,0.04270848537352079,0.04467958068400789,3
1992,COD,-0.38558858691093495,-0.3932954035328285,3,0.12574137655844164,0.11752152762172771,4
1992,COG,-0.1677128675495014,-0.16750620138632674,3,1.311224724312111,1.3071906146429382,4
1992,COM,-0.07770827818975146,-0.07304476962191082,2,-0.22218729080533794,-0.19099943962377103,3
1992,CPV,0.5801427562383692,0.6107152376017279,2,,,1
1992,DJI,-0.004712318362152172,-0.00036376756872986526,3,-1.3960888122438395,-1.385000650197483,2
1992,ERI,-0.17554548226048639,-0.17575431474807407,3,,,0
1992,ETH,-0.3598224026477923,-0.3633367826396191,3,-0.8696711703942656,-0.8673944910388658,3
1992,GAB,0.5153051692655604,0.5071738471788299,3,1.2103713661633972,1.2117961456295245,2
1992,GHA,-0.31182682197493733,-0.31632585872483926,3,0.07588296115911283,0.09520168595687041,4
1992,GIN,-0.4012800201195736,-0.40552393808040976,3,-0.8802171131089462,-0.882269027623793,4
1992,GMB,0.18258971640140578,0.1759822621981633,3,-0.6873455341980854,-0.6829246612534269,3
1992,GNB,-0.17683817159559753,-0.17607882001324737,2,,,1
1992,GNQ,-0.39776294649696914,-0.4057045525527741,2,,,0
1992,KEN,-0.08794258844714904,-0.08990795541032447,3,0.5401435031418804,0.5403631719077044,2
1992,LBR,-0.4239288236030059,-0.4329009532312188,2,,,1
1992,LSO,-0.20556182041363116,-0.20608735797777197,3,0.39926408941935554,0.40015823235989617,4
1992,MDG,-0.3738417686142511,-0.376512577342451,4,0.3630968566824936,0.3452280077167168,2
1992,MLI,-0.4059869609315581,-0.41017100532806483,3,-1.0665535601135723,-1.0711310989226837,4
1992,MOZ,-0.2783194903553544,-0.28013600442908104,3,-0.9309539631640951,-0.9212949391722796,4
1992,MRT,-0.3528581528427333,-0.3590312170611186,2,-0.2972216618561264,-0.32416762058631604,4
1992,MUS,3.4548944244704747,3.381789204766831,4,1.3179252380369457,1.3177798176187367,4
1992,MWI,-0.49198212687983395,-0.4998336535960912,3,-0.4449653179216012,-0.4266081698029494,4
1992,NAM,0.39778783593039146,0.4056160922150881,4,1.3526912996768354,1.36067130169594,4
1992,NER,-0.4883739640804635,-0.49277511941549856,4,-1.1500193247345716,-1.152273926261733,4
1992,NGA,-0.08577089274442684,-0.0838551227856495,4,-0.06819688290765755,-0.06799518205154702,2
1992,RWA,-0.4956858026318458,-0.5002360573199902,4,-0.6127472313463489,-0.6091808520407528,2
1992,SDN,-0.20511529277860954,-0.2054352389135573,4,-0.8611052112532622,-0.8608936070402025,2
1992,SEN,-0.17673004131413858,-0.17689533597098528,3,-0.30490443060764594,-0.332803475077536,4
1992,SLE,-0.3215709426208074,-0.3244004671983999,3,-0.6532493616515089,-0.6530914780261061,2
1992,SOM,-0.3663085157673884,-0.3699409373451476,3,,,0
1992,SSD,,,0,,,0
1992,STP,0.2972321704306086,0.31666242918177767,2,,,1
1992,SWZ,0.06419448806538165,0.06838452533185622,3,1.086460742390486,1.0939180071213015,4
1992,SYC,2.995292175699428,3.097903019186312,3,,,1
1992,TCD,-0.5375457342426005,-0.5509925812351042,2,-0.9611656070343311,-0.9576598409262539,2
1992,TGO,-0.30893474782343483,-0.3115374929361894,3,-0.004306890105985908,-0.019618356215526624,4
1992,TZA,-0.399525611047199,-0.4026996968319434,4,-0.5655857432967262,-0.5504456321057792,4
1992,UGA,-0.47076483575486805,-0.4748116466638934,4,-0.34832911734618716,-0.3507666940257826,4
1992,ZAF,1.446547390785268,1.4618495300746472,3,2.2923880964658854,2.2815825944497967,4
1992,ZMB,-0.08631286242203215,-0.08469735360113485,4,0.36183322214907115,0.35237395207029437,3
1992,ZWE,0.038112253647558984,0.04108404515919893,4,1.094711632522577,1.0767907804820371,4
1993,AGO,-0.2599574859263532,-0.2647657708836451,3,-0.8572873779710033,-0.8488097397246352,3
1993,BDI,-0.33388263238054333,-0.33896405875654395,3,-0.8119292995362495,-0.8137981384473454,4
1993,BEN,-0.34209154665674074,-0.3437746817214568,3,-0.4422687940130708,-0.45866461922369434,3
1993,BFA,-0.4612227578608192,-0.46422279924083265,4,-0.8636883704196836,-0.8749535245662671,3
1993,BWA,0.24188503779689768,0.25168464233819077,4,1.3130415130331283,1.3149091920339402,4
1993,CAF,-0.38456825874773554,-0.3866900713874,3,-0.7371721347390204,-0.7371287494933115,2
1993,CIV,-0.2361578369329723,-0.23605276595178384,3,-0.14183748389148929,-0.16465977883466323,3
1993,CMR,-0.012827658726671224,-0.00606232743940177,3,-0.005013368320789323,-0.0035307014001770215,3
1993,COD,-0.3942276254493446,-0.40223567085272816,3,0.11690294122455096,0.11143411483466281,4
1993,COG,-0.19883611918286662,-0.19780504224605341,3,1.2938751504982202,1.2890815697700486,4
1993,COM,-0.12028607276574693,-0.11490191088273116,2,-0.23606241392598612,-0.20491702933279585,3
1993,CPV,0.6492456284945403,0.6849372230177947,2,,,1
1993,DJI,-0.020129552708336367,-0.014676748025360837,3,-1.3945381615840784,-1.3846502879148352,2
1993,ERI,-0.21717342498256564,-0.21674635009657753,3,,,1
1993,ETH,-0.3895983386367367,-0.39226410512427573,3,-0.9695529339356491,-0.9674049109228671,3
1993,GAB,0.9558544766268661,0.9198096585439789,3,1.2198380130611468,1.221197302946887,2
1993,GHA,-0.11343794438803283,-0.11558978391803411,4,0.08678328645746092,0.1029334045494101,4
1993,GIN,-0.42281879200301026,-0.42638742944619934,3,-0.8320815766414249,-0.8394150764872423,4
1993,GMB,0.16123341299324134,0.15166339266644327,4,-0.6540114407733156,-0.6494332715523334,3
1993,GNB,-0.22121093964450395,-0.21980162843969092,2,,,1
1993,GNQ,-0.438790266458292,-0.44595015491155376,2,,,1
1993,KEN,-0.21574669791171147,-0.2173186884922373,4,0.551191825078226,0.5513500501959705,2
1993,LBR,-0.4624842141490615,-0.4705772710766606,2,,,1
1993,LSO,-0.19189909750240766,-0.19079644178546534,3,0.35250238581910914,0.352992369220589,4
1993,MDG,-0.3962799781897802,-0.39818862704606717,4,0.3495355467713699,0.33384887432108445,2
1993,MLI,-0.4301340019768127,-0.4333684059026418,3,-1.0568976743526064,-1.0635576036052312,4
1993,MOZ,-0.31913115793667624,-0.32029712470827537,3,-0.9545255699314217,-0.946365303625731,4
1993,MRT,-0.37640320829399004,-0.38110602894895235,2,-0.2425933031518593,-0.27237795791955505,4
1993,MUS,3.4726813781443155,3.4101041388854108,4,1.3377375649851335,1.3351882079945425,4
1993,MWI,-0.5462973908201479,-0.5540198829992626,3,-0.4834733807358898,-0.4661776978355843,4
1993,NAM,0.38819453144264005,0.39698756564215265,4,1.43767796355248,1.4426685014725877,4
1993,NER,-0.5211839638088349,-0.5250005595083829,4,-1.242293200820731,-1.2365104571858019,3
1993,NGA,-0.020238241772619486,-0.0198868739870581,4,-0.03060149016879534,-0.030431789943122893,2
1993,RWA,-0.5351496714578771,-0.5392030512677236,4,,,1
1993,SDN,-0.20531968146983592,-0.20455421529932277,4,-0.8467950260916666,-0.8466016655058571,2
1993,SEN,-0.09326001348886949,-0.09105417553718091,4,-0.3585517651408716,-0.38503461519137944,4
1993,SLE,-0.34774189504160735,-0.3496581084824865,3,-0.6300972792657068,-0.6299106943863492,2
1993,SOM,-0.39925094519499443,-0.4020915820889315,3,,,0
1993,SSD,,,0,,,0
1993,STP,0.22429009165969935,0.24324512901886866,2,,,1
1993,SWZ,0.02633581527137252,0.031229416853115925,3,1.0626848204993988,1.0607472594269018,4
1993,SYC,2.8450799563642537,2.9443933289352997,3,,,1
1993,TCD,-0.5618645173558244,-0.5738715934723311,2,-0.9684194565957485,-0.9655151713651122,2
1993,TGO,-0.32315229786770516,-0.3246272063289524,3,-0.06753535195821372,-0.07579726299960406,4
1993,TZA,-0.4764079996654308,-0.47965739052654605,4,-0.5744321072596963,-0.5606520589612601,4
1993,UGA,-0.5379494276157006,-0.5418862933155175,4,-0.3422443132359887,-0.34546358192310705,4
1993,ZAF,2.042258462397941,2.0516137008309543,3,2.3509433132845228,2.3441113453360822,4
1993,ZMB,-0.16344438397568356,-0.16188775732130964,4,0.3340403078124428,0.32421737653867866,3
1993,ZWE,0.05465866149503515,0.05899386821633738,4,0.904754753349908,0.8978797739331553,3
1994,AGO,-0.2993075965171249,-0.3033210322831263,3,-0.8767167685734539,-0.8694462851758316,3
1994,BDI,-0.37134470320611657,-0.3750530671177142,3,-0.8079117668374312,-0.809252440593515,3
1994,BEN,-0.34199962093756514,-0.3433919866723824,3,-0.4519688515977987,-0.4665823831357239,3
1994,BFA,-0.4735156651204867,-0.47648494099870753,4,-0.888005876846457,-0.8989007940320428,3
1994,BWA,0.25940573561193114,0.2699081987410296,4,1.2732084636859045,1.2710907360940307,4
1994,CAF,-0.39489519320323435,-0.3969266261060941,3,-0.7397433497490141,-0.7397154889480616,2
1994,CIV,-0.06697481916842724,-0.06412970404794685,4,-0.06926816135418146,-0.09748181123015721,3
1994,CMR,-0.05375734797185328,-0.050844583862503186,3,-0.05839104850127886,-0.05745277549994191,3
1994,COD,-0.43012528799168753,-0.43682298854723844,3,0.1163592918825086,0.11204941619794367,4
1994,COG,-0.21221853126756549,-0.211144412270363,3,1.2276980539404452,1.22557394120359,4
1994,COM,-0.1321755015710715,-0.12665849228244686,2,-0.21879023759274377,-0.1913489447697381,3
1994,CPV,0.7001756983573545,0.7384742394315291,2,,,1
1994,DJI,-0.04927597853242116,-0.044114802274656806,3,-1.3828788801058494,-1.3744884335227583,2
1994,ERI,-0.2162547931593077,-0.21551672012769654,3,,,1
1994,ETH,-0.4043388233575613,-0.4069746897970097,3,-1.0429610364776885,-1.0410620331616878,3
1994,GAB,0.8596950783949397,0.8274891778171708,3,0.9132572695003405,0.9044961395017852,3
1994,GHA,-0.18924322230627427,-0.19165402563684864,4,0.0705838746610566,0.08562603665564708,4
1994,GIN,-0.42107010877875933,-0.42673449883359366,3,-0.8526316810405695,-0.8583590342161268,4
1994,GMB,0.08620727160976666,0.0792462738686615,4,-0.6493532723266092,-0.6455514574381118,3
1994,GNB,-0.24324125292018534,-0.2420984854881833,2,,,1
1994,GNQ,-0.3328800753667123,-0.3352676661627068,2,,,1
1994,KEN,-0.32413205604927525,-0.3266399142901914,4,0.55720481844673,0.557292256831865,2
1994,LBR,-0.4779856611078862,-0.48608812727336914,2,,,1
1994,LSO,-0.20108616783876918,-0.1998629901957571,3,0.37717050761270393,0.3775174807151623,4
1994,MDG,-0.4237614821380042,-0.4262570735378876,4,0.2143561054461737,0.2079848959234354,2
1994,MLI,-0.43885060655821934,-0.4419535108705643,3,-1.0492393300803182,-1.0556529894828979,4
1994,MOZ,-0.34178556549811306,-0.3430733166952693,3,-0.9659134360043901,-0.9599008762289817,4
1994,MRT,-0.37792824925351176,-0.38209002881054616,2,-0.2199703614354334,-0.24783724881866165,4
1994,MUS,2.673482553910746,2.6481916664103893,4,1.2735605307639482,1.2754147000839657,4
1994,MWI,-0.5578681908773535,-0.5654905953572495,3,-0.49039405932316926,-0.47566478384666,4
1994,NAM,0.3287290695507679,0.3368947961164582,4,1.5166950019170375,1.5186858188593213,4
1994,NER,-0.5292921013619823,-0.5330055370148877,4,-1.2589197203615032,-1.253523813245097,3
1994,NGA,-0.10210074261919669,-0.10142131747855804,4,0.004820684876968996,0.004957901418289767,2
1994,RWA,-0.5511293197305175,-0.5551900189273505,4,,,1
1994,SDN,-0.26396415365608167,-0.263831182460171,4,-0.8306545999750319,-0.8304747006166745,2
1994,SEN,-0.12589574397885112,-0.12418293094364104,4,-0.39707073070141824,-0.4236416410544365,4
1994,SLE,-0.3530316855807924,-0.35474832229075604,3,-0.6068352080571799,-0.6066204554698197,2
1994,SOM,-0.4191540782124643,-0.4220574013462504,3,,,0
1994,SSD,,,0,,,0
1994,STP,0.1889012348227451,0.20706361212501545,2,,,1
1994,SWZ,0.03131410279752237,0.0365876199099157,3,1.041225213803489,1.0362215871310183,4
1994,SYC,2.6214578242429725,2.690090341935236,4,,,1
1994,TCD,-0.5731138532793003,-0.5849628724090096,2,-0.9712741517867092,-0.9690524326864167,2
1994,TGO,-0.30663601086392206,-0.30751999292968235,3,-0.04965126574129698,-0.059217613268153835,4
1994,TZA,-0.48342311161045004,-0.48677244704391404,4,-0.6037680240877727,-0.5915950358906811,4
1994,UGA,-0.5555128617466052,-0.559514123595882,4,-0.34395779173317054,-0.3497325059558506,4
1994,ZAF,3.5682957774367616,3.5187071595585007,3,2.430484271905994,2.4231488258269382,4
1994,ZMB,-0.20244745827601038,-0.201240369641776,4,0.3015156413170545,0.2913076487884698,3
1994,ZWE,-0.03849438821203177,-0.03532720897194194,4,0.8838724645348529,0.8763619886296646,3
1995,AGO,-0.337078773081034,-0.3396326865449083,3,-0.9367298431543766,-0.9285937375166453,3
1995,BDI,-0.38713366445300607,-0.38985000226279376,3,-0.8258814334110255,-0.8264559512626184,3
1995,BEN,-0.30439016637364674,-0.30679267425740003,3,-0.39145545272387844,-0.4087065463203951,3
1995,BFA,-0.48420783371961884,-0.4864699840790205,4,-0.9115783998846055,-0.9246533617293464,3
1995,BWA,0.25744928754284885,0.2681948758687267,4,1.4121634365809164,1.4084961133363527,4
1995,CAF,-0.5194815855436672,-0.5222227084949602,4,-0.7328768970282237,-0.7329690035757926,2
1995,CIV,-0.005347739210714204,-0.0006978887096820685,4,0.006107137813834022,-0.02672319582512776,3
1995,CMR,-0.044986332974772975,-0.04110146306324566,3,-0.1032830662581664,-0.10324245051925482,3
1995,COD,-0.4518683212810288,-0.4573771508869671,3,0.1637979341914295,0.15723422649927266,4
1995,COG,-0.23487393044803828,-0.2330970420573168,3,1.2412967870465696,1.2326894347675024,4
1995,COM,-0.16975141429085344,-0.16401696057037143,2,-0.21328126568677933,-0.1872778327556554,3
1995,CPV,0.7162601628668899,0.7568895223452532,2,,,1
1995,DJI,-0.09116343060502163,-0.08588545857170157,3,-1.3914422288074906,-1.3819401419001103,3
1995,ERI,-0.18906936592707155,-0.18723485392130723,4,-0.13892191419710626,-0.14019276822357762,3
1995,ETH,-0.4214388994934066,-0.4232183534166765,3,-1.0657057968956984,-1.0643539720386417,3
1995,GAB,0.791047675610927,0.7610329710863886,3,0.9426390129573304,0.93404601685185,3
1995,GHA,-0.15821200139991995,-0.16003175054917412,4,0.22496214764764066,0.22264497214914344,3
1995,GIN,-0.4361814363407688,-0.44025150846667077,3,-0.8299016771840806,-0.8383332157340342,4
1995,GMB,0.09106002717871707,0.08347707736661014,4,-0.5312640250279156,-0.536220677998753,4
1995,GNB,-0.26943429400849384,-0.26762577622733646,2,,,1
1995,GNQ,-0.37493455755854543,-0.3772810890441487,2,,,1
1995,KEN,-0.3242877132389089,-0.3255594825659911,4,0.577161945739298,0.5771325322419079,2
1995,LBR,-0.507597680223602,-0.5151690499418994,2,,,1
1995,LSO,-0.20047576947616444,-0.19812182239067594,3,0.4003388959017385,0.39829525709857044,4
1995,MDG,-0.42886136533964225,-0.4313388464297151,4,0.15546040971262703,0.1532104855663198,2
1995,MLI,-0.4490138242326858,-0.4511671669855855,3,-1.047949889496531,-1.053751811657965,4
1995,MOZ,-0.3651947263685747,-0.36578570346276146,3,-1.014550197294965,-1.0067859208068415,4
1995,MRT,-0.39610808168498735,-0.3992885166409319,2,-0.1752058982728798,-0.2078342187600187,4
1995,MUS,2.7444075863019557,2.707624741295853,4,1.3861277099058946,1.3777692442520275,4
1995,MWI,-0.5752689494594243,-0.5828574268238838,3,-0.13560106946560385,-0.10894024883667705,4
1995,NAM,0.6404740097759098,0.6293065736685544,4,1.6051937012708934,1.592427794674448,4
1995,NER,-0.534018822939649,-0.5369261184874531,4,-1.2771337896289676,-1.2724622143098192,3
1995,NGA,-0.11720856111078226,-0.1151833476744489,4,0.05322637245442767,0.05326717910165648,2
1995,RWA,-0.5858886805413,-0.5895691805454822,4,-0.5361779866565359,-0.5355420673113894,2
1995,SDN,-0.2658037596847175,-0.2648259595917795,4,-0.8039837075568943,-0.8039196346479264,2
1995,SEN,-0.11532341485230889,-0.11254990614599188,4,-0.37594073481067924,-0.40811327426386307,4
1995,SLE,-0.36462037843792133,-0.36538136800915144,3,-0.5727569249832067,-0.5726098929274658,2
1995,SOM,-0.4386457579996414,-0.44073526744814706,3,,,0
1995,SSD,,,0,,,0
1995,STP,0.13817173471180508,0.1560335122078824,2,,,1
1995,SWZ,0.05032966118434079,0.05708907312631998,3,1.1313395263310957,1.1158284240577956,4
1995,SYC,2.428195956648425,2.4802488160356013,4,,,1
1995,TCD,-0.5945073313740495,-0.60550157294248,2,-0.9791084687615417,-0.9771399323008811,2
1995,TGO,-0.33201308505285465,-0.3321888775246211,3,0.08692296344285573,0.07167220920368228,4
1995,TZA,-0.48534068838409034,-0.48903221095174826,4,-0.6492220166123992,-0.6370867456192799,4
1995,UGA,-0.49473708031509867,-0.49805055337253007,4,-0.33347082785702525,-0.3427796586246191,4
1995,ZAF,3.893362267545721,3.8753812345883367,3,2.338520656883392,2.336849333421759,3
1995,ZMB,-0.20945170162135548,-0.20972993149838065,4,0.6158546577677013,0.6155390766039259,2
1995,ZWE,0.009310058464657767,0.014293004085747874,4,0.8950225910604921,0.8873497614782264,3
1996,AGO,-0.387744748350378,-0.38975715773945707,3,-0.9364641022770597,-0.930247457474842,3
1996,BDI,-0.4491147878668815,-0.45088825135831967,3,-0.8336688685624422,-0.8362143153465852,3
1996,BEN,-0.3647997736584337,-0.36754958972699303,4,-0.3766337891994694,-0.39452073784277336,3
1996,BFA,-0.5246104001774489,-0.5267595107224764,4,-0.9254672516439921,-0.9385554420368195,3
1996,BWA,0.3880885057254773,0.4048340874938883,4,1.501586493096077,1.4979645622113245,4
1996,CAF,-0.5370656481275943,-0.5412276884062873,4,-0.7441306978663635,-0.7442654553134274,2
1996,CIV,0.0610191871425746,0.06132150025315407,4,0.12729507106385793,0.08621394576673426,3
1996,CMR,-0.09371198848162754,-0.0884463757838596,3,-0.1466614268330855,-0.14700217572477287,3
1996,COD,-0.5120367232860746,-0.5156656247527837,3,0.22638425945065702,0.22837680082673692,3
1996,COG,-0.24055202270926446,-0.2409899252778427,3,1.181776225954699,1.1737936437758851,4
1996,COM,-0.10907523090112022,-0.10185530482855751,3,-0.1612901915908756,-0.13913771755610624,3
1996,CPV,0.7023731533625647,0.7451325301620529,2,,,1
1996,DJI,0.280260092477066,0.2900908973243387,4,-1.3710401672480241,-1.3651511031645407,3
1996,ERI,-0.2287333944499175,-0.2263694001356,4,-0.2040399514496339,-0.1993663906459398,3
1996,ETH,-0.4591102561668438,-0.46005798315431734,3,-1.018224374756932,-1.0180816802934713,3
1996,GAB,0.7041499495929723,0.6770804114683269,3,1.0463439646047723,1.0396116687385895,3
1996,GHA,-0.15114454431261493,-0.1525226054958642,4,0.2135037907970818,0.21061745470044152,3
1996,GIN,-0.458287048459401,-0.4604459188703809,3,-0.8433107533892585,-0.8506025359826125,4
1996,GMB,0.1407140091522669,0.13299538415470089,4,-0.5545196577287651,-0.5587286904414728,4
1996,GNB,-0.30641152076306727,-0.3033823766615902,2,,,1
1996,GNQ,-0.31839006185740054,-0.3174438302800638,2,,,1
1996,KEN,-0.3572305569188156,-0.35726587428395046,4,0.6006333787349927,0.6005399938574844,2
1996,LBR,-0.5515757892648568,-0.5582022571950122,2,,,1
1996,LSO,-0.197590742503422,-0.20009246052154378,3,0.3894981058853939,0.3854192122752184,4
1996,MDG,-0.47877915633393436,-0.48095037249627887,4,0.1344903585862693,0.13509970340802765,2
1996,MLI,-0.5576197788181294,-0.5606693972208794,4,-1.0152651045411172,-1.0241795275593155,4
1996,MOZ,-0.4115393598425747,-0.4115522310070861,3,-0.9929184802639407,-0.9869380386401839,4
1996,MRT,-0.4257542816465325,-0.42742536325460323,2,-0.1331450051351685,-0.16841679667498516,4
1996,MUS,2.620071370591498,2.5912992638842627,4,1.437963107726402,1.4253626333935796,4
1996,MWI,-0.5948470114605448,-0.604197520108244,3,-0.12254099292238327,-0.09699662538881897,4
1996,NAM,0.6078162293647009,0.5959635295476536,4,1.504960594474453,1.495679089450628,4
1996,NER,-0.5789224095692809,-0.5813963266572806,4,-1.2989942884783143,-1.2939862341236505,3
1996,NGA,-0.16983823599255152,-0.1669409061545861,4,0.09987006173146457,0.09988036782204664,2
1996,RWA,-0.6357561472048637,-0.6390921238521934,4,-0.562997717691418,-0.5624312769613666,2
1996,SDN,-0.2835419647120652,-0.28247250789939243,4,-0.7991675761422559,-0.7991207792492915,2
1996,SEN,-0.10515746475871884,-0.10177009871211334,4,-0.3962367424909961,-0.4294377283863403,4
1996,SLE,-0.39986932007872444,-0.3997048189237243,3,-0.5586270560486184,-0.5584511498553446,2
1996,SOM,-0.4794815758077548,-0.48080641253377804,3,,,0
1996,SSD,,,0,,,0
1996,STP,0.07882539774909189,0.09702681082820688,2,,,1
1996,SWZ,0.12482898573776542,0.13724141039878657,3,1.132906584463469,1.112975367768752,4
1996,SYC,3.1324080373222865,3.136746442035385,4,,,1
1996,TCD,-0.6275198545865477,-0.637137322939939,2,-1.0239179439696215,-1.0174107790936189,3
1996,TGO,-0.34041837838701655,-0.3386812625757344,3,0.12120693303786621,0.10676329912486669,4
1996,TZA,-0.4830285369904908,-0.48634861293502407,4,-0.6346770749613375,-0.6255682440543793,4
1996,UGA,-0.5730641600621215,-0.576798007486904,4,-0.25444342236425627,-0.2676731008441044,4
1996,ZAF,3.022138647975969,3.0085328486215084,4,2.225209026508752,2.222949848509308,3
1996,ZMB,-0.2596323733969807,-0.25968867673584634,4,0.6208618115913335,0.6205167277975582,2
1996,ZWE,-0.011064861536332904,-0.004985871763241506,4,0.9083636497921894,0.8998963203730745,3
1997,AGO,-0.38807590117731405,-0.3905314352499171,3,-0.9779175187896785,-0.9715958344830965,3
1997,BDI,-0.47104682862429015,-0.47242647515535685,3,-0.869182725106168,-0.871754260926874,3
1997,BEN,-0.30692419043452857,-0.30807793044485704,4,-0.29354145338561805,-0.3172661954504784,3
1997,BFA,-0.5083553625336172,-0.5098715718748105,4,-0.9905358970660844,-1.0010052077566491,3
1997,BWA,0.468470796822612,0.48806685290522833,4,1.5905563742438438,1.5888202748887574,4
1997,CAF,-0.5482741247621644,-0.5518073508737799,4,-0.7573500735923203,-0.7575365311871801,2
1997,CIV,0.11395648617790623,0.11113952013502501,4,0.23354492226146872,0.1852594118633893,3
1997,CMR,-0.16075587803496705,-0.15831763410458422,4,-0.19543969629610417,-0.1962069157523962,3
1997,COD,-0.5716756243954574,-0.5758132613428311,3,0.17860817593066491,0.18456569553095023,3
1997,COG,-0.2729654569363615,-0.2752612410005155,3,1.1154324180399453,1.1077682123520904,4
1997,COM,-0.14506845478781222,-0.14123341688854327,4,-0.11131175713060786,-0.09341965244777042,3
1997,CPV,0.7535288531162944,0.7829805556940891,3,,,1
1997,DJI,0.2333579048855284,0.2434427232821978,4,-1.3888225494327522,-1.3836042270197921,3
1997,ERI,-0.21070253349833729,-0.2075872955671999,4,-0.16355021393734936,-0.15635110546302658,3
1997,ETH,-0.48767698919973873,-0.48876175013708545,3,-0.9854842593925985,-0.9876232375905638,3
1997,GAB,0.6494905884205858,0.6298925259940765,3,1.0667296163907338,1.0593540322234638,3
1997,GHA,-0.08916773040965846,-0.089510973138875,4,0.20203154796344924,0.19863833484522175,3
1997,GIN,-0.4598414594428242,-0.4629443158190142,3,-0.8487600725754954,-0.8562995936237899,4
1997,GMB,0.13868440593745918,0.1317127363707873,4,-0.6371839537023237,-0.6435238636498994,3
1997,GNB,-0.3436319861612091,-0.3416716646590619,3,,,1
1997,GNQ,-0.26866343040568913,-0.26769119533549357,3,,,1
1997,KEN,-0.33361024575018045,-0.33288877282209817,4,0.6210793333853277,0.6209147222549478,2
1997,LBR,-0.48530009219331793,-0.4863616244506994,3,,,1
1997,LSO,-0.12491806220933686,-0.1307020202824771,3,0.35665117320763134,0.3548669821576729,4
1997,MDG,-0.4840189736285932,-0.4859842053371123,4,0.07147175479650747,0.07729987626162264,2
1997,MLI,-0.5708148713871573,-0.5741486418624737,4,-0.9413247845172685,-0.9570051164929301,4
1997,MOZ,-0.5127048473533733,-0.5145730186662034,4,-0.9971350490552504,-0.9919263553813619,4
1997,MRT,-0.39682542389367637,-0.3963120754063488,3,-0.1244264184700187,-0.16328140062961244,4
1997,MUS,2.794364978841023,2.770982761102933,4,1.4638083887506894,1.4530239204549344,4
1997,MWI,-0.5300855838639414,-0.5349993163688848,4,-0.11872373912297315,-0.08703059084922517,4
1997,NAM,0.6963433997191797,0.6843214348364972,4,1.4284691073417137,1.4245404660129797,4
1997,NER,-0.5992283868638331,-0.6017874549567771,4,-1.3346584915579758,-1.3296998065583359,3
1997,NGA,-0.18578095619720814,-0.18245723436289127,4,0.14639374093810548,0.14637275385684204,2
1997,RWA,-0.6537400241520315,-0.6570757103059656,4,-0.5927544288488691,-0.5922696054382508,2
1997,SDN,-0.2867358405866961,-0.2855373995758222,4,-0.7942991399492894,-0.7942730330837253,2
1997,SEN,-0.039441858773779315,-0.03723831488778439,4,-0.4288645855163431,-0.4631580094156231,4
1997,SLE,-0.4356371282380389,-0.43578713001583974,3,-0.5453782709226265,-0.5451788314032495,2
1997,SOM,-0.5143291123703774,-0.5159740207321146,3,,,0
1997,SSD,,,0,,,0
1997,STP,0.2529077167254021,0.2790505597579397,2,,,1
1997,SWZ,0.1112011989944444,0.12411149832366931,3,1.0640998056480393,1.0454348373849383,4
1997,SYC,3.246246575363888,3.2495944595418855,4,,,1
1997,TCD,-0.6583161888512519,-0.6617124450068536,4,-1.0211882518127693,-1.0148267959968384,3
1997,TGO,-0.016285152320429763,-0.005670916766022851,3,0.14480524898688515,0.12818742134626362,4
1997,TZA,-0.503934816399161,-0.5082078580953273,4,-0.6228996875643229,-0.6156576769838961,4
1997,UGA,-0.571462526601208,-0.5745768047656178,4,-0.22444815703787754,-0.23801513541903424,4
1997,ZAF,3.131343225705178,3.1242259853387813,4,2.1366677189967804,2.134824014419232,3
1997,ZMB,-0.29550718816804156,-0.296157123472131,4,0.6305460638129283,0.6301891891850745,2
1997,ZWE,0.03739795649961547,0.04203605790414163,4,0.9338590898958684,0.9250729790196233,3
